timestamp,cam_left_x,cam_left_y,cam_right_x,cam_right_y,follower_pos1,follower_pos2,follower_pos3,follower_pos4,follower_pos5
1762170896.3930676,622,206,492,152,1718,3116,1950,2141,2636
1762170907.3638065,595,152,228,51,2179,3161,1971,2064,3099
1762170921.50006,486,82,109,87,1981,2959,2302,1947,843
1762170936.2264264,250,55,70,119,2317,2771,2566,1781,1244
1762170951.6670892,290,44,76,112,2268,2830,2473,1893,1220
